id_t;neo_id;name;absoluteMagnitude;estimateDiameterMin;estimatedDiameterMax;relativeVelocity;missDistance;isHazardous
253;3520754;(2010 JT39);23.76;0.047049496;0.105205872;29166.25872;70368322.49;False
253;3797750;(2018 BP1);24.60;0.031956189;0.07145621;38336.74839;10067406.95;False
253;3799303;(2018 CY2);22.45;0.086011194;0.192326877;49638.73575;25912403.7;False
253;3799748;(2018 DA2);23.28;0.058688766;0.13123207;45796.84546;46887990.54;False
253;2137805;137805 (1999 YK5);16.73;1.198270801;2.679414966;59545.13432;20807715.63;False
253;2277616;277616 (2006 BN6);17.41;0.876102615;1.959025002;78643.91913;42211774.58;False
253;3387092;(2007 SG11);22.68;0.077366861;0.17299756;40735.98952;52479593.39;False
253;3389198;(2007 UA2);21.14;0.157237082;0.351592805;5860.497805;74056208.67;False
253;3409964;(2008 JG);20.84;0.180532326;0.403682552;28332.37509;45454318.33;True
253;3546741;(2010 SJ);23.80;0.046190746;0.103285648;31476.27884;35796544.59;False
253;54016747;(2020 HC6);25.40;0.022108281;0.049435619;24611.04414;72298166.39;False
253;54209293;(2021 RW99);22.56;0.081762653;0.182826851;22545.68515;18787455.04;False
253;54216342;(2021 VR3);18.01;0.664591797;1.486072436;37442.31566;70150206.91;False
253;2613986;613986 (2008 JG);20.81;0.18304378;0.409298336;28332.37883;45454321.1;True
253;3092144;(1996 BG1);23.72;0.047924212;0.107161795;22900.08999;18001083.53;False
253;3114052;(2002 CV46);21.67;0.123184191;0.275448225;76000.03127;48839930.32;False
253;3759775;(2016 SL3);25.00;0.02658;0.059434687;35085.63065;23659919.13;False
253;54057195;(2020 FG15);23.65;0.049494276;0.110672566;12504.4762;42068451.46;False
253;54373546;(2023 ML);23.00;0.066765941;0.149293183;49120.3315;63657736.6;False
253;3364640;(2006 YH14);23.20;0.060891262;0.136157002;48326.19349;55379341.27;False
253;3601283;(2012 EP5);21.69;0.122054832;0.272922901;51156.01574;59995764.45;False
253;3648873;(2013 TB6);22.60;0.080270317;0.179489885;49829.38336;68907856.7;False
253;3799260;(2018 BK7);23.40;0.055533491;0.124176661;50843.41257;27326322.12;False
253;3942363;(2019 YL);25.55;0.020632648;0.046136004;19461.16601;57177896.35;False
253;54378880;(2023 QL7);20.72;0.190789723;0.426618789;56577.71348;23671811.46;True
253;2065909;65909 (1998 FH12);19.30;0.366906138;0.820427065;35682.95557;43900534.37;True
253;2444004;444004 (2004 AS1);20.67;0.195233786;0.436556017;34205.72409;12171354.99;True
253;3314048;(2006 BJ55);24.20;0.038419789;0.08590926;17077.22189;6587538.136;False
253;3582011;(2011 QP96);18.63;0.49952241;1.116966065;82655.41421;67093298.16;False
253;3744790;(2016 DL);21.34;0.143401924;0.320656449;55609.92629;52257311.17;True
253;3989242;(2020 BN10);20.99;0.168482569;0.376738478;67100.77348;38688408.96;True
253;2363069;363069 (2000 EV106);19.66;0.310852938;0.695088301;63616.14785;70362554.98;False
253;3137735;(2002 TX59);23.90;0.04411182;0.098637028;29657.67358;68648304.89;False
253;3607626;(2012 PK24);23.64;0.049722731;0.111183407;17685.59374;56750557.26;False
253;3623672;(2012 YF8);22.25;0.094309399;0.210882227;45894.00892;32178978.86;False
253;3662198;(2014 DF);22.39;0.088420909;0.197715164;33855.06823;45890311.78;False
253;3742338;(2016 CC136);28.80;0.004619075;0.010328565;32951.88426;27950084.1;False
253;3769397;(2017 CO32);19.28;0.370301078;0.828018383;76812.52645;73925904.96;False
253;3878566;(2019 SD11);23.48;0.053524791;0.11968507;80547.14679;68610796.13;False
253;54051126;(2020 PH5);22.36;0.089650967;0.200465656;60619.52821;49398463.71;False
253;2097725;97725 (2000 GB147);18.75;0.472666667;1.056914799;37172.78969;51421084.28;False
253;2469219;469219 Kamo`oalewa (2016 HO3);24.33;0.0361872;0.080917038;54334.43136;60080324.44;False
253;3553987;(2010 XQ69);23.30;0.058150704;0.130028927;44875.62128;5328051.08;False
253;3557826;(2011 DP);22.69;0.077011393;0.172202709;118363.6254;72003396.31;False
253;3638286;(2013 JK14);25.18;0.02446555;0.054706632;103879.0934;71498435.04;False
253;3744994;(2016 ED);23.70;0.048367649;0.108153351;56868.78581;57274761.01;False
253;3760679;(2016 TU19);24.40;0.035039264;0.078350176;49284.86105;61409753.1;False
253;3838844;(2019 DW);27.00;0.010581689;0.023661375;35861.74583;21839532.11;False
253;3842889;(2019 LT5);22.39;0.088420909;0.197715164;43042.13939;36191969.73;False
253;3711781;(2015 DL155);24.40;0.035039264;0.078350176;41868.24879;21701899.3;False
253;3892166;(2019 UP13);23.45;0.054269395;0.121350055;89498.71846;54436734.99;False
253;2141432;141432 (2002 CQ11);20.06;0.258556212;0.578149266;34928.40081;47555563.99;True
253;2508908;508908 (2003 YX1);20.95;0.171614894;0.383742569;22885.03563;21932097.17;True
253;3627057;(2013 CX129);20.02;0.263363131;0.588897864;44658.95356;62367589.41;False
253;54117570;(2021 CT6);23.40;0.055533491;0.124176661;71568.84981;55406317.05;False
253;54166597;(2021 NT1);20.85;0.179702855;0.401827799;85058.38802;73583501.22;True
253;54195863;(2021 RZ9);26.24;0.015016025;0.033576852;57360.00401;26934259.82;False
253;2153315;153315 (2001 NH6);19.55;0.327005439;0.731206391;112746.7645;60416776.04;False
253;3164412;(2003 UO25);22.60;0.080270317;0.179489885;65993.84445;61129036.86;False
253;3431599;(2008 TD27);20.02;0.263363131;0.588897864;50468.67014;30305331.32;False
253;3447917;(2009 DC1);24.00;0.042126461;0.094197631;48717.66789;27652807.31;False
253;3454734;(2009 FX4);25.40;0.022108281;0.049435619;23452.08933;61779399.4;False
253;3608519;(2012 RN6);21.10;0.160160338;0.358129403;88128.01621;22531386.1;False
253;54353620;(2023 FW13);26.02;0.01661709;0.037156943;14684.99016;19208101.81;False
253;2153201;153201 (2000 WO107);19.30;0.366906138;0.820427065;78910.10272;27566751.21;True
253;3255980;(2004 TP1);20.70;0.192555078;0.430566244;31443.82177;32073288.62;True
253;3631822;(2013 EY27);21.06;0.163137941;0.364787526;39465.65079;69936381.42;False
253;3710020;(2015 CQ12);22.60;0.080270317;0.179489885;34998.56103;53927733.34;False
253;3723955;(2015 NK3);21.27;0.148099972;0.331161605;67110.341;29255353.76;False
253;3787623;(2017 UP2);20.13;0.250354255;0.559809132;56451.30583;20679148.36;False
253;2612856;612856 (2004 TP1);20.75;0.18817199;0.42076536;31443.82661;32073295.19;True
253;54317205;(2022 UE3);24.61;0.031809363;0.071127899;91048.08214;73389280.93;False
253;2162825;162825 (2001 BO61);17.97;0.676947481;1.513700585;85538.34017;11680434.83;True
253;3387793;(2007 TS19);20.71;0.191670368;0.428587972;71344.74648;72008116.81;True
253;3485260;(2010 AF30);21.70;0.121494041;0.271668934;78668.66109;59082591.24;True
253;3740342;(2016 AU192);21.90;0.110803882;0.247765013;85074.1146;73622962.29;False
253;54210931;(2021 UL);30.30;0.002315021;0.005176545;36146.6702;43049326.25;False
253;2325395;325395 (2009 CQ5);17.44;0.864082037;1.932146172;63494.83177;64246949.44;True
253;3437805;(2008 VR4);23.01;0.06645918;0.148607244;29433.71982;26943275.07;False
253;3562830;(2011 GP59);24.30;0.036690614;0.082042707;22121.7761;22995598.09;False
253;3740956;(2016 BA39);21.29;0.146742183;0.328125497;57607.42896;43039834.76;False
253;3986762;(2020 BK1);22.90;0.069912523;0.156329154;69085.36839;29376517.81;False
253;54230081;(2021 XF6);24.34;0.036020935;0.080545258;59872.18176;48271579.62;False
253;54356391;(2023 HO4);23.15;0.062309602;0.139328506;21687.76344;27035949;False
253;54429271;(2024 DX1);22.51;0.08366715;0.187085435;59456.86342;45380459.32;False
253;3063823;(2000 WP19);22.70;0.076657557;0.171411509;46678.89484;30381023.44;False
253;3361626;(2006 WG129);20.60;0.201629919;0.450858206;33234.1549;31815864.32;False
253;3451019;(2009 EF3);21.57;0.128989683;0.2884297;43481.43093;30772040.8;False
253;3781301;(2017 QY34);20.93;0.173202827;0.387293295;86752.32556;68119157.63;True
253;3838888;(2019 EO);23.18;0.061454682;0.137416847;46358.5044;23351719.2;False
253;2612197;612197 (2000 WP19);22.93;0.068953287;0.154184238;46683.84602;30385905.46;False
253;2665326;665326 (2009 EF3);21.57;0.128989683;0.2884297;43481.43143;30772041.1;False
253;2353947;353947 (1999 CT8);18.79;0.464039528;1.037623929;82903.73549;64627385.62;False
253;3627105;(2013 DU);23.89;0.044315431;0.099092316;23255.31109;5359660.317;False
253;3689273;(2014 SU1);24.96;0.027074159;0.06053966;14232.13843;39394654.52;False
253;3774093;(2017 HV3);23.70;0.048367649;0.108153351;23272.25047;49485953.27;False
253;3841193;(2019 GG20);20.14;0.249203981;0.557237043;69697.405;63494889.62;False
253;3989348;(2020 BD15);22.72;0.075954757;0.169839999;87405.23133;45477116.34;False
253;54296543;(2022 QU1);20.67;0.195233786;0.436556017;118892.1858;71522067.29;False
253;2085770;85770 (1998 UP1);20.71;0.191670368;0.428587972;83849.61276;40299120.87;False
253;2152787;152787 (1999 TB10);18.61;0.504144434;1.127301225;39336.99305;25851134.62;False
253;2302010;302010 (2000 SH8);18.79;0.464039528;1.037623929;107607.9568;40625631.76;False
253;2483459;483459 (2002 EM6);20.32;0.229379698;0.512908597;63793.3169;43315147.27;False
253;2526898;526898 (2007 HR);20.65;0.197040262;0.44059542;77520.50776;22828255.31;False
253;54248951;(2022 ER);27.95;0.006832112;0.015277067;55849.08794;55072685.35;False
253;54430476;(2024 EB3);24.54;0.032851483;0.073458149;97059.85383;60561757.05;False
253;2163348;163348 (2002 NN4);20.08;0.256185755;0.572848762;49172.01167;63339721.33;True
253;2251346;251346 (2007 SJ);16.89;1.113153296;2.489086439;64029.11309;43090380.41;True
253;2474585;474585 (2004 HC2);19.67;0.309424699;0.69189466;101027.0939;56002949.5;False
253;3441114;(2008 XM1);22.00;0.105816886;0.23661375;94612.83564;74325973.14;False
253;3511111;(2010 EX11);24.10;0.040230458;0.089958039;49639.81558;51585016.17;False
253;3559839;(2011 EL51);21.91;0.110294785;0.246626636;84984.18364;23054672.42;True
253;3771069;(2017 EN4);20.35;0.226232491;0.505871228;108819.0163;37433694.45;False
253;3989077;(2020 BX3);19.82;0.288771931;0.645713667;56614.92886;64838548.31;False
253;54269054;(2022 GM1);25.66;0.019613494;0.043857107;26571.82979;15307264.47;False
253;54373334;(2023 LD2);26.01;0.016693791;0.037328452;22978.08008;10902515.49;False
253;2139289;139289 (2001 KR1);17.75;0.749126183;1.675097069;133877.1031;59928574.87;False
253;2457059;457059 (2008 EG);20.06;0.258556212;0.578149266;88797.64697;37719339;False
253;3274691;(2005 FC);24.50;0.033462237;0.074823838;68966.18589;48476495.8;False
253;3666783;(2014 FO47);20.21;0.241298697;0.539560289;41622.35433;15456914.95;True
253;3831201;(2018 TP1);24.66;0.031085294;0.06950883;73678.54989;17452183.56;False
253;3991733;(2020 DG2);19.66;0.310852938;0.695088301;62632.42569;59813289.19;False
253;54131414;(2021 EF4);20.32;0.229379698;0.512908597;107174.847;35776737.58;False
253;54235472;(2022 AD1);25.70;0.019255508;0.043056624;38639.94727;14604297.27;False
253;54290022;(2022 NN1);20.14;0.249203981;0.557237043;111902.1663;60943635.93;False
253;54383796;(2023 RG13);24.46;0.034084347;0.076214917;65264.42967;69978981.93;False
253;3599482;(2012 DK4);23.60;0.050647146;0.113250461;34493.18617;21416457.76;False
253;3600600;(2012 EQ3);22.52;0.083282735;0.186225856;156600.7521;68844622.04;False
253;3608623;(2012 RM15);24.30;0.036690614;0.082042707;26093.6693;9561015.801;False
253;3616697;(2012 VN6);21.36;0.142087207;0.317716653;64418.57583;54402220.8;False
253;3666916;(2014 GF1);25.88;0.017723724;0.039631452;28549.57463;10180622.67;False
253;3802593;(2018 GR4);27.11;0.010059004;0.022492617;47291.01502;51891402.72;False
253;54262978;(2022 FN);26.78;0.011709948;0.02618424;65006.11289;26963737.14;False
253;54430776;(2024 EG4);24.68;0.030800302;0.068871569;24389.7331;53587519.51;False
253;2096744;96744 (1999 OW3);14.78;2.941406018;6.577183805;117841.1867;64360016.28;False
253;2138258;138258 (2000 GD2);18.98;0.425162524;0.950692305;59587.75208;24439209.22;False
253;3082923;(2001 SQ3);21.95;0.108281678;0.242125192;47430.32766;16922884.36;True
253;3143084;(2002 VX91);24.30;0.036690614;0.082042707;44029.2693;28286878.35;False
253;3519516;(2010 HW81);20.24;0.237987955;0.532157245;137332.1244;57776152.41;False
253;3712947;(2015 EQ);26.10;0.016016034;0.03581294;55658.82734;23939559.19;False
253;3727641;(2015 RQ83);20.78;0.185590173;0.414992243;3997.232467;43518146.43;False
253;54131485;(2021 EH4);24.94;0.027324673;0.061099827;62129.2414;63406582.81;False
253;54342319;(2023 DU);25.22;0.024019003;0.053708124;25856.84499;25983937.42;False
253;3458748;(2009 HX51);21.07;0.16238839;0.363111479;38009.37816;33246411.15;False
253;54054605;(2020 SF4);26.20;0.015295194;0.034201093;21686.6475;56081737.61;False
253;54136472;(2021 GS6);26.72;0.012038018;0.026917826;31580.48937;8997698.484;False
253;54248851;(2022 DU4);23.62;0.05018281;0.112212175;46196.8303;34928224.92;False
253;2325102;325102 (2008 EY5);20.17;0.245784775;0.549591464;79203.35006;38800305.6;False
253;2434786;434786 (2006 PW);18.16;0.620233153;1.386883492;111466.6465;72286624.04;False
253;3660311;(2014 BW57);22.10;0.101054342;0.225964377;26818.51152;13529576.71;False
253;3714452;(2015 FQ117);20.87;0.178055329;0.39814382;51635.05586;60589755.91;True
253;3728903;(2015 TK);22.07;0.102460148;0.229107855;23109.8985;64038591.41;False
253;3748231;(2016 FW3);25.50;0.021113245;0.04721065;47991.74945;28348981.58;False
253;2673713;673713 (2015 FQ117);20.87;0.178055329;0.39814382;51635.05606;60589756.03;True
253;2088254;88254 (2001 FM129);17.77;0.742258153;1.659739687;100970.2014;39767749.42;True
253;2337558;337558 (2001 SG262);19.44;0.343997255;0.769201246;85602.14058;51970845.82;True
253;3177231;(2004 FF29);18.11;0.634680239;1.419188158;56450.75985;20563904.09;False
253;3627108;(2013 DZ);22.94;0.068636476;0.153475826;26018.4761;63445775.48;False
253;3801939;(2018 EO4);23.48;0.053524791;0.11968507;49942.54943;26305842.66;False
253;3837852;(2019 AK11);19.59;0.321036917;0.717860371;124700.1378;30805607.36;False
253;54178644;(2021 PL2);26.21;0.015224919;0.034043953;28985.95831;62368605.84;False
253;54262980;(2022 FP);24.44;0.034399726;0.076920125;53772.96958;7359085.007;False
253;54399993;(2023 UM9);22.92;0.069271561;0.15489592;52758.49036;50986118.9;False
253;54426463;(2024 CJ3);23.74;0.04748484;0.10617933;26633.96815;46240838.68;False
253;3092260;(2000 HO40);22.30;0.092162655;0.206081961;62985.29586;24422703.65;False
253;3141531;(2002 VS14);21.80;0.116025908;0.259441818;64958.31654;39907920.95;False
253;3601677;(2012 FX35);25.82;0.018220277;0.040741778;22839.86348;12423010.13;False
253;3667041;(2014 GP17);25.21;0.02412987;0.053956029;43179.45927;14492073.76;False
253;3715092;(2015 FW284);24.90;0.027832677;0.062235757;71714.0355;23963735.65;False
253;3796291;(2017 YP8);20.20;0.242412481;0.542050786;33595.27634;69431684.01;False
253;3843842;(2019 RL3);21.64;0.124897854;0.279280092;45919.93976;31617127.75;False
253;3841704;(2019 JG1);26.61;0.012663536;0.028316527;24083.6294;67668147.17;False
253;3892010;(2019 UE13);25.75;0.018817199;0.042076536;68432.51064;72653202.13;False
253;54121894;(2021 CQ8);25.21;0.02412987;0.053956029;35311.91623;32125960.51;False
253;54347994;(2023 EN2);23.12;0.063176415;0.141266758;50834.02826;21464534.01;False
253;3015694;(1998 VD32);22.65;0.078443141;0.175404196;29930.67923;32271389.37;False
253;3558382;(2011 ED12);26.80;0.011602591;0.025944182;48991.70447;53294054.94;False
253;3646076;(2013 HT150);24.40;0.035039264;0.078350176;61475.50636;13264891.87;False
253;3740897;(2016 BC14);20.98;0.16926025;0.378477424;67123.59797;66456123.5;True
253;3802451;(2018 GJ2);20.60;0.201629919;0.450858206;86944.84682;56197169.65;False
253;54017233;(2020 KT4);23.24;0.059779871;0.133671856;21744.16511;20726270.48;False
253;54322243;(2022 UN20);27.51;0.008366715;0.018708544;30144.5151;22169950.26;False
253;2368565;368565 (2004 FE5);20.09;0.255008688;0.570216761;47059.14249;73814916.26;True
253;3023213;(1999 SF10);24.30;0.036690614;0.082042707;28124.39195;74357878.77;False
253;3562865;(2011 GG60);22.16;0.09830033;0.219806221;50983.53647;34957176.82;False
253;3608784;(2012 SK8);20.57;0.204434871;0.457130269;45636.41913;72969602.88;False
253;3713268;(2015 EB7);21.50;0.133215567;0.297879063;57078.11344;63215867.55;False
253;3736207;(2015 XX128);26.05;0.016389095;0.036647131;14738.31425;44592441.86;False
253;3986764;(2020 BM1);25.60;0.020162992;0.045085821;74437.49184;66328146.95;False
253;54053927;(2020 RR3);22.27;0.093444765;0.208948847;30614.38404;48295010.33;False
253;54445206;(2024 KJ1);26.20;0.015295194;0.034201093;51820.04901;62778865.66;False
253;3381260;(2007 PS9);23.50;0.053034072;0.118587791;14309.0259;31896408.16;False
253;3384028;(2007 RX8);24.53;0.033003118;0.073797216;24914.90473;13150555.45;False
253;3471688;(2009 UL1);23.50;0.053034072;0.118587791;61560.27319;46461312.62;False
253;3670098;(2014 HD177);22.89;0.070235225;0.157050737;43298.23302;9691526.105;False
253;3728933;(2015 TK1);22.18;0.097399107;0.217791025;49425.48409;42836300.94;False
253;3736497;(2015 XF261);25.25;0.02368945;0.05297122;60447.94385;33206705.5;False
253;3831726;(2018 TR4);25.05;0.025974965;0.058081788;48731.34277;30323719.69;False
253;3878588;(2019 TE3);25.50;0.021113245;0.04721065;65273.52557;53495305.6;False
253;3989190;(2020 BL8);25.71;0.019167037;0.042858797;55079.36163;59331295.54;False
253;54435203;(2024 HM);24.10;0.040230458;0.089958039;31816.85643;17643749.82;False
253;2308635;308635 (2005 YU55);21.91;0.110294785;0.246626636;30015.19863;55529140.54;True
253;2523934;523934 (1998 FF14);20.62;0.199781365;0.446724713;70867.75143;46561048.43;True
253;3559600;(2011 EP40);21.10;0.160160338;0.358129403;34552.14941;51475251.77;False
253;3669249;(2014 HB124);23.02;0.066153828;0.147924455;40270.91296;35545752.74;False
253;2394392;394392 (2007 EP88);18.37;0.56306039;1.259041307;165253.6045;70706440.16;False
253;3384484;(2007 RY19);22.75;0.074912618;0.167509707;71798.10296;59669977.99;False
253;3712675;(2015 DR215);20.51;0.210162379;0.469937367;46214.36694;22716234.41;True
253;3761394;(2016 UA6);25.80;0.018388867;0.041118757;32152.2927;32147943.52;False
253;3769402;(2017 CR32);22.20;0.096506147;0.215794305;32276.35226;34178866.56;False
253;3893629;(2019 WR3);22.66;0.078082728;0.174598287;22813.31285;66868563.43;False
253;2285263;285263 (1998 QE2);17.28;0.930154254;2.079888141;59476.67082;57083674.49;True
253;3329278;(2006 GB);20.34;0.227276732;0.508206223;19927.98059;20789102.02;True
253;3562546;(2011 GZ54);22.02;0.104846751;0.234444462;18255.32929;34734429.42;False
253;3616698;(2012 VO6);21.44;0.136947774;0.306224531;83400.22626;65934366.64;True
